Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
2,0.29347826086956275,0.2716049382716008,0.8000000000000003,0.25367647058823517,0.26482213438735175,0,1
0,0.29347826086956275,0.2839506172839492,0.42749140893470816,0.6966911764705884,0.27667984189723316,0,1
2,0.29347826086956275,0.2839506172839492,0.6213058419243986,0.3051470588235293,0.2964426877470355,0,1
1,0.29347826086956275,0.2962962962963047,0.8948453608247422,0.19485294117647042,0.308300395256917,0,1
2,0.30434782608695343,0.2962962962963047,0.39587628865979374,0.568014705882353,0.3162055335968379,0,1
1,0.30434782608695343,0.2839506172839492,0.629553264604811,0.43566176470588236,0.32806324110671936,0,1
2,0.30434782608695343,0.2962962962963047,0.30515463917525776,0.6801470588235294,0.3359683794466403,0,1
1,0.3152173913043441,0.308641975308646,0.4137457044673538,0.5551470588235294,0.34782608695652173,0,1
1,0.3152173913043441,0.3209876543209944,1.0,0.11764705882352924,0.3557312252964427,0,1
1,0.3152173913043441,0.3209876543209944,0.5498281786941583,0.42647058823529416,0.3636363636363636,0,1
1,0.3152173913043441,0.3209876543209944,0.5786941580756015,0.375,0.37154150197628455,0,1
1,0.3152173913043441,0.3209876543209944,0.8756013745704467,0.34558823529411764,0.3794466403162055,0,1
0,0.3152173913043441,0.3333333333333357,0.2982817869415808,0.5404411764705883,0.38735177865612647,0,1
1,0.30434782608695343,0.3333333333333357,0.36838487972508593,0.6231617647058825,0.40711462450592883,0,1
1,0.30434782608695343,0.3333333333333357,0.3711340206185567,0.6029411764705883,0.4150197628458498,0,1
1,0.29347826086956275,0.3209876543209944,0.4192439862542958,0.5477941176470589,0.4229249011857707,0,1
1,0.30434782608695343,0.3333333333333357,0.22955326460481107,0.5036764705882354,0.43083003952569165,0,1
0,0.30434782608695343,0.3456790123456841,0.30790378006872854,0.5882352941176471,0.4387351778656126,0,1
2,0.30434782608695343,0.3456790123456841,0.28041237113402073,0.704044117647059,0.458498023715415,0,1
2,0.30434782608695343,0.3580246913580325,0.7532646048109966,0.32904411764705876,0.4703557312252964,0,1
1,0.29347826086956275,0.3456790123456841,0.3120274914089347,0.6139705882352943,0.48221343873517786,0,1
1,0.29347826086956275,0.3456790123456841,0.7491408934707904,0.22977941176470576,0.49011857707509876,0,1
0,0.28260869565216495,0.3456790123456841,1.0,0.10845588235294099,0.4980237154150197,0,1
2,0.2717391304347814,0.3209876543209944,0.548453608247423,0.4191176470588236,0.5177865612648221,0,1
1,0.2717391304347814,0.3333333333333357,0.6240549828178694,0.46875,0.5296442687747035,0,1
1,0.2608695652173836,0.3333333333333357,0.7862542955326464,0.2628676470588235,0.5375494071146245,0,1
0,0.2717391304347814,0.3333333333333357,0.47285223367697604,0.4099264705882353,0.5454545454545454,0,1
2,0.2717391304347814,0.3333333333333357,0.42749140893470816,0.5643382352941178,0.5652173913043478,0,1
1,0.2717391304347814,0.3333333333333357,0.7821305841924402,0.27022058823529405,0.5770750988142292,0,1
1,0.2717391304347814,0.3333333333333357,1.0,0.11764705882352924,0.5849802371541502,0,1
1,0.2717391304347814,0.3333333333333357,0.2831615120274915,0.630514705882353,0.592885375494071,0,1
2,0.2717391304347814,0.3333333333333357,0.5649484536082476,0.4375,0.6007905138339921,0,1
1,0.28260869565216495,0.3456790123456841,0.18831615120274914,0.6323529411764707,0.6126482213438734,0,1
2,0.28260869565216495,0.3456790123456841,0.38625429553264623,0.5147058823529411,0.6205533596837944,0,1
0,0.29347826086956275,0.3580246913580325,0.4920962199312715,0.5330882352941176,0.6324110671936758,0,1
2,0.29347826086956275,0.3580246913580325,0.3917525773195878,0.5753676470588236,0.6521739130434783,0,1
1,0.28260869565216495,0.3580246913580325,0.4123711340206184,0.42647058823529416,0.6640316205533596,0,1
1,0.29347826086956275,0.3580246913580325,0.19931271477663226,0.698529411764706,0.6719367588932806,0,1
2,0.28260869565216495,0.3456790123456841,0.1814432989690722,0.7389705882352943,0.6798418972332015,0,1
1,0.28260869565216495,0.3333333333333357,0.6570446735395188,0.511029411764706,0.691699604743083,0,1
1,0.2717391304347814,0.3333333333333357,0.7505154639175258,0.375,0.6996047430830039,0,1
1,0.2717391304347814,0.3333333333333357,0.7106529209621995,0.2867647058823528,0.7075098814229248,0,1
1,0.2717391304347814,0.3333333333333357,0.47285223367697604,0.49816176470588236,0.7154150197628458,0,1
1,0.2717391304347814,0.3333333333333357,0.6103092783505155,0.35477941176470584,0.7233201581027667,0,1
0,0.2717391304347814,0.3333333333333357,0.5250859106529209,0.46691176470588247,0.7312252964426877,0,1
1,0.2717391304347814,0.3333333333333357,0.4810996563573884,0.3621323529411764,0.7509881422924901,0,1
1,0.2717391304347814,0.3456790123456841,0.38487972508591084,0.5,0.758893280632411,0,1
1,0.2717391304347814,0.3456790123456841,0.5402061855670106,0.6158088235294118,0.7667984189723319,0,1
2,0.2717391304347814,0.3456790123456841,0.4398625429553267,0.5349264705882353,0.7747035573122529,0,1
1,0.2717391304347814,0.3456790123456841,0.7298969072164949,0.27573529411764697,0.7865612648221343,0,1
1,0.2608695652173836,0.3456790123456841,0.45773195876288675,0.5257352941176471,0.7944664031620553,0,1
1,0.2608695652173836,0.3456790123456841,0.2817869415807561,0.8069852941176472,0.8023715415019762,1,2
0,0.25,0.3333333333333357,0.7353951890034365,0.34191176470588225,0.8102766798418972,0,1
0,0.2608695652173836,0.3456790123456841,0.7587628865979381,0.31433823529411753,0.8300395256916996,0,1
2,0.25,0.3333333333333357,0.3161512027491409,0.5349264705882353,0.849802371541502,0,1
2,0.25,0.3333333333333357,0.30652920962199315,0.7187500000000001,0.8616600790513833,0,1
2,0.25,0.3209876543209944,0.5085910652920962,0.5036764705882354,0.0,0,1
1,0.2391304347826022,0.308641975308646,0.6584192439862542,0.3400735294117647,0.011857707509881422,0,1
2,0.2391304347826022,0.2962962962963047,0.4137457044673538,0.5882352941176471,0.01976284584980237,0,1
1,0.22826086956521152,0.2962962962963047,0.7986254295532649,0.24080882352941166,0.03162055335968379,0,1
2,0.25,0.308641975308646,1.0,0.14154411764705868,0.03952569169960474,0,1
1,0.25,0.3209876543209944,0.7890034364261171,0.2738970588235293,0.05138339920948616,0,1
1,0.2391304347826022,0.308641975308646,0.5429553264604814,0.46691176470588247,0.05928853754940711,0,1
2,0.2391304347826022,0.308641975308646,0.7491408934707904,0.3566176470588236,0.06719367588932806,0,1
1,0.22826086956521152,0.2962962962963047,0.4206185567010312,0.48897058823529416,0.07905138339920947,0,1
2,0.22826086956521152,0.308641975308646,0.49759450171821307,0.36397058823529416,0.08695652173913043,0,1
1,0.22826086956521152,0.308641975308646,0.41649484536082504,0.6194852941176472,0.09881422924901186,0,1
1,0.2391304347826022,0.3209876543209944,0.302405498281787,0.6580882352941178,0.1067193675889328,0,1
2,0.2391304347826022,0.308641975308646,1.0,0.018382352941176267,0.11462450592885375,0,1
1,0.2391304347826022,0.3209876543209944,0.57319587628866,0.36948529411764697,0.12648221343873517,0,1
2,0.2391304347826022,0.3209876543209944,0.3999999999999999,0.5955882352941178,0.13438735177865613,0,1
1,0.2391304347826022,0.3209876543209944,0.5168384879725085,0.5147058823529411,0.14624505928853754,0,1
1,0.25,0.3209876543209944,0.6171821305841925,0.3474264705882353,0.1541501976284585,0,1
1,0.25,0.3209876543209944,0.5869415807560139,0.39522058823529405,0.16205533596837943,0,1
0,0.25,0.3209876543209944,0.31890034364261166,0.5790441176470589,0.16996047430830039,0,1
2,0.25,0.3333333333333357,0.6089347079037801,0.3345588235294117,0.18972332015810275,0,1
2,0.25,0.3333333333333357,0.4659793814432991,0.6102941176470589,0.20158102766798416,0,1
0,0.2391304347826022,0.3209876543209944,0.6955326460481102,0.3161764705882353,0.2134387351778656,0,1
1,0.25,0.3209876543209944,0.6735395189003439,0.39522058823529405,0.23320158102766797,0,1
1,0.25,0.3209876543209944,0.6254295532646048,0.4430147058823529,0.24110671936758893,0,1
2,0.25,0.3333333333333357,0.3161512027491409,0.6636029411764707,0.24901185770750986,0,1
1,0.25,0.3333333333333357,0.479725085910653,0.3933823529411765,0.2608695652173913,0,1
2,0.25,0.3209876543209944,0.41099656357388303,0.43933823529411775,0.26877470355731226,0,1
2,0.25,0.3209876543209944,0.548453608247423,0.4007352941176471,0.28063241106719367,0,1
2,0.2391304347826022,0.3209876543209944,0.48522336769759455,0.46691176470588247,0.2924901185770751,0,1
1,0.2391304347826022,0.3209876543209944,0.5883161512027493,0.4411764705882353,0.3043478260869565,0,1
0,0.25,0.3209876543209944,0.6487972508591064,0.33272058823529405,0.31225296442687744,0,1
1,0.25,0.3209876543209944,0.3711340206185567,0.6433823529411765,0.3320158102766798,0,1
1,0.25,0.3333333333333357,0.3285223367697596,0.7794117647058825,0.33992094861660077,0,1
1,0.25,0.3333333333333357,0.2542955326460481,0.8216911764705883,0.34782608695652173,0,1
2,0.25,0.3456790123456841,0.5278350515463917,0.5165441176470589,0.3557312252964427,0,1
2,0.25,0.3333333333333357,0.5512027491408937,0.46875,0.3675889328063241,0,1
1,0.2391304347826022,0.3333333333333357,0.44123711340206206,0.4908088235294118,0.3794466403162055,0,1
0,0.2391304347826022,0.3333333333333357,0.5759450171821308,0.4283088235294118,0.38735177865612647,0,1
2,0.2391304347826022,0.3209876543209944,0.6240549828178694,0.44852941176470595,0.40711462450592883,0,1
1,0.2391304347826022,0.3333333333333357,0.5993127147766324,0.4650735294117647,0.41897233201581024,0,1
2,0.22826086956521152,0.3209876543209944,0.32577319587628883,0.7150735294117648,0.4268774703557312,0,1
1,0.22826086956521152,0.3209876543209944,0.33539518900343657,0.536764705882353,0.4387351778656126,0,1
1,0.22826086956521152,0.3209876543209944,0.361512027491409,0.5551470588235294,0.44664031620553357,0,1
1,0.22826086956521152,0.308641975308646,0.5017182130584192,0.4522058823529411,0.45454545454545453,0,1
2,0.22826086956521152,0.308641975308646,0.32027491408934705,0.7187500000000001,0.4624505928853755,0,1
2,0.22826086956521152,0.308641975308646,0.35189003436426125,0.755514705882353,0.4743083003952569,0,1
1,0.21739130434782084,0.308641975308646,0.8054982817869418,0.3051470588235293,0.4861660079051383,0,1
1,0.21739130434782084,0.308641975308646,0.8054982817869418,0.25735294117647045,0.49407114624505927,0,1
1,0.2391304347826022,0.3209876543209944,1.0,0.0,0.5019762845849802,1,3
1,0.2391304347826022,0.3456790123456841,0.5195876288659793,0.5073529411764706,0.5098814229249011,0,1
1,0.2391304347826022,0.3456790123456841,0.22955326460481107,0.6470588235294119,0.5177865612648221,0,1
2,0.2391304347826022,0.3580246913580325,0.9264604810996566,0.26102941176470573,0.525691699604743,0,1
1,0.2391304347826022,0.3456790123456841,0.747766323024055,0.25735294117647045,0.5375494071146245,0,1
2,0.25,0.3580246913580325,0.33814432989690735,0.599264705882353,0.5454545454545454,0,1
1,0.25,0.3703703703703738,0.20756013745704482,0.7003676470588236,0.5573122529644269,0,1
1,0.2608695652173836,0.3703703703703738,0.11134020618556706,0.8750000000000002,0.5652173913043478,0,1
1,0.25,0.3703703703703738,0.39450171821305835,0.6507352941176472,0.5731225296442687,0,1
2,0.25,0.3703703703703738,0.329896907216495,0.7720588235294119,0.5810276679841897,0,1
1,0.25,0.3703703703703738,0.4013745704467353,0.6231617647058825,0.592885375494071,0,1
1,0.25,0.3580246913580325,0.44398625429553285,0.4650735294117647,0.6007905138339921,0,1
2,0.25,0.3456790123456841,0.44261168384879745,0.5625,0.608695652173913,0,1
2,0.2391304347826022,0.3333333333333357,0.2501718213058419,0.7242647058823531,0.6205533596837944,0,1
1,0.2391304347826022,0.3333333333333357,0.4948453608247423,0.49816176470588236,0.6324110671936758,0,1
1,0.22826086956521152,0.3209876543209944,0.5539518900343645,0.45772058823529416,0.6403162055335968,0,1
1,0.22826086956521152,0.3209876543209944,0.44261168384879745,0.5477941176470589,0.6482213438735177,0,1
2,0.22826086956521152,0.3209876543209944,0.8329896907216496,0.2959558823529411,0.6561264822134387,0,1
0,0.22826086956521152,0.3209876543209944,0.45910652920962214,0.5661764705882354,0.6679841897233201,0,1
1,0.22826086956521152,0.3333333333333357,0.30790378006872854,0.6783088235294119,0.6877470355731224,0,1
1,0.22826086956521152,0.3456790123456841,1.0,0.07536764705882334,0.6956521739130435,0,1
1,0.2391304347826022,0.3456790123456841,0.7615120274914089,0.32352941176470584,0.7035573122529644,0,1
1,0.22826086956521152,0.3580246913580325,0.7010309278350517,0.3584558823529411,0.7114624505928854,0,1
1,0.21739130434782084,0.3580246913580325,0.14432989690721665,0.8639705882352942,0.7193675889328063,0,1
1,0.21739130434782084,0.3580246913580325,0.17731958762886602,0.6084558823529412,0.7272727272727272,0,1
1,0.21739130434782084,0.3456790123456841,0.2501718213058419,0.8235294117647061,0.7351778656126482,0,1
1,0.22826086956521152,0.3580246913580325,0.3725085910652921,0.7187500000000001,0.7430830039525691,0,1
2,0.22826086956521152,0.3456790123456841,0.5938144329896908,0.5386029411764707,0.7509881422924901,0,1
2,0.22826086956521152,0.3580246913580325,0.36563573883161515,0.5808823529411765,0.7628458498023715,0,1
1,0.22826086956521152,0.3580246913580325,0.3999999999999999,0.5238970588235294,0.7747035573122529,0,1
2,0.2391304347826022,0.3580246913580325,0.41786941580756043,0.5900735294117647,0.7826086956521738,0,1
1,0.2391304347826022,0.3703703703703738,0.3587628865979382,0.5790441176470589,0.7944664031620553,0,1
1,0.2391304347826022,0.3580246913580325,0.302405498281787,0.6507352941176472,0.8023715415019762,0,1
1,0.22826086956521152,0.3333333333333357,0.5567010309278353,0.39889705882352944,0.8102766798418972,0,1
1,0.22826086956521152,0.3333333333333357,0.5773195876288661,0.3621323529411764,0.8181818181818181,0,1
1,0.2391304347826022,0.3333333333333357,0.47147766323024065,0.5514705882352942,0.826086956521739,0,1
1,0.22826086956521152,0.3456790123456841,0.4494845360824744,0.4595588235294117,0.83399209486166,0,1
1,0.22826086956521152,0.3333333333333357,0.3106529209621993,0.6856617647058825,0.8418972332015809,0,1
1,0.22826086956521152,0.3333333333333357,1.0,0.09007352941176452,0.0,0,1
2,0.21739130434782084,0.3209876543209944,0.45773195876288675,0.46691176470588247,0.007905138339920948,0,1
2,0.21739130434782084,0.3209876543209944,0.18281786941580758,0.49264705882352944,0.01976284584980237,0,1
2,0.21739130434782084,0.3209876543209944,0.6721649484536085,0.33639705882352944,0.03162055335968379,0,1
1,0.21739130434782084,0.3209876543209944,0.2268041237113403,0.7794117647058825,0.043478260869565216,0,1
1,0.21739130434782084,0.3209876543209944,0.4343642611683851,0.5716911764705883,0.05138339920948616,0,1
1,0.21739130434782084,0.3333333333333357,0.3601374570446736,0.604779411764706,0.05928853754940711,0,1
2,0.21739130434782084,0.3333333333333357,0.6831615120274916,0.2959558823529411,0.06719367588932806,0,1
1,0.22826086956521152,0.3456790123456841,0.45773195876288675,0.5900735294117647,0.07905138339920947,0,1
2,0.2391304347826022,0.3456790123456841,0.4508591065292098,0.5404411764705883,0.08695652173913043,0,1
2,0.25,0.3580246913580325,0.5869415807560139,0.4430147058823529,0.09881422924901186,0,1
1,0.2391304347826022,0.3580246913580325,0.054982817869415834,0.9099264705882355,0.11067193675889328,0,1
1,0.2391304347826022,0.3580246913580325,0.5883161512027493,0.4466911764705883,0.11857707509881422,0,1
1,0.2391304347826022,0.3456790123456841,0.38213058419243984,0.5349264705882353,0.12648221343873517,0,1
2,0.25,0.3456790123456841,0.40962199312714764,0.4944852941176472,0.13438735177865613,0,1
2,0.25,0.3456790123456841,0.934707903780069,0.2003676470588234,0.14624505928853754,0,1
2,0.2391304347826022,0.3456790123456841,0.4343642611683851,0.5863970588235295,0.15810276679841895,0,1
1,0.22826086956521152,0.3209876543209944,0.4467353951890036,0.5220588235294119,0.16996047430830039,0,1
1,0.21739130434782084,0.3209876543209944,0.4618556701030929,0.43198529411764697,0.17786561264822134,0,1
1,0.21739130434782084,0.3209876543209944,0.5085910652920962,0.4724264705882353,0.18577075098814227,0,1
1,0.22826086956521152,0.3333333333333357,0.2378006872852234,0.7242647058823531,0.19367588932806323,0,1
2,0.22826086956521152,0.3209876543209944,0.50446735395189,0.4007352941176471,0.20158102766798416,0,1
1,0.22826086956521152,0.3456790123456841,0.30378006872852237,0.4852941176470589,0.2134387351778656,0,1
0,0.2391304347826022,0.3456790123456841,0.30927835051546393,0.6213235294117648,0.22134387351778656,0,1
1,0.22826086956521152,0.3456790123456841,0.31752577319587627,0.8952205882352944,0.24110671936758893,1,3
0,0.22826086956521152,0.3456790123456841,0.4137457044673538,0.5937500000000001,0.24901185770750986,0,1
1,0.22826086956521152,0.3333333333333357,0.5690721649484538,0.44852941176470595,0.26877470355731226,0,1
1,0.2391304347826022,0.3580246913580325,0.859106529209622,0.2555147058823528,0.27667984189723316,0,1
1,0.2391304347826022,0.3580246913580325,0.3903780068728524,0.4816176470588236,0.2845849802371541,0,1
2,0.25,0.3703703703703738,0.2859106529209623,0.8658088235294119,0.2924901185770751,0,1
1,0.2391304347826022,0.3580246913580325,0.5278350515463917,0.5900735294117647,0.3043478260869565,0,1
1,0.25,0.3703703703703738,0.6240549828178694,0.46139705882352944,0.31225296442687744,0,1
2,0.25,0.3703703703703738,0.3450171821305843,0.5312500000000001,0.3201581027667984,0,1
